"created","tp9"
2018-06-02 22:07:00,31
2018-06-02 23:00:00,32.4
2018-06-03 00:00:00,30.7
2018-06-03 01:00:00,30.7
2018-06-03 02:00:00,58.6
2018-06-03 03:00:00,71.8
2018-06-03 04:00:00,71.9
2018-06-03 05:00:00,72.6
2018-06-03 06:00:00,82.2
2018-06-03 07:00:00,83.7
2018-06-03 08:00:00,99.8
2018-06-03 09:00:00,102.4
2018-06-03 10:00:00,100.3
2018-06-03 11:00:00,106.7
2018-06-03 12:00:00,109.2
2018-06-03 13:00:00,110.6
2018-06-03 14:00:00,111.2
2018-06-03 15:00:00,109.9
2018-06-03 16:00:00,104.2
2018-06-03 17:00:00,104.2
2018-06-03 18:00:00,111.7
2018-06-03 19:00:00,113.4
2018-06-03 20:00:00,113.7
2018-06-03 21:00:00,113.9
2018-06-03 22:00:00,114.6
2018-06-03 23:00:00,110.1
2018-06-04 00:00:00,110
2018-06-04 01:00:00,110.4
2018-06-04 02:00:00,114.8
2018-06-04 03:00:00,114.7
2018-06-04 04:00:00,115.6
2018-06-04 05:00:00,116
2018-06-04 06:00:00,116.2
2018-06-04 07:00:00,111.6
2018-06-04 08:00:00,110.6
2018-06-04 09:00:00,116
2018-06-04 10:00:00,116
2018-06-04 11:00:00,116.5
2018-06-04 12:00:00,117.3
2018-06-04 13:00:00,117.3
2018-06-04 14:00:00,114.4
2018-06-04 15:00:00,112.6
2018-06-04 16:00:00,112.6
2018-06-04 17:00:00,116.5
2018-06-04 18:00:00,116.7
2018-06-04 19:00:00,117.8
2018-06-04 20:00:00,118.4
2018-06-04 21:00:00,118.3
2018-06-04 22:00:00,116.7
2018-06-04 23:00:00,116.8
2018-06-05 00:00:00,117
2018-06-05 01:00:00,118.2
2018-06-05 02:00:00,118.5
2018-06-05 03:00:00,118.8
2018-06-05 04:00:00,119.3
2018-06-05 05:00:00,119.8
2018-06-05 06:00:00,120.1
2018-06-05 07:00:00,120.1
2018-06-05 08:00:00,120.3
2018-06-05 09:00:00,120.7
2018-06-05 10:00:00,121.1
2018-06-05 11:00:00,121.5
2018-06-05 12:00:00,122
2018-06-05 13:00:00,122.2
2018-06-05 14:00:00,122.6
2018-06-05 15:00:00,122.8
2018-06-05 16:00:00,123
2018-06-05 17:00:00,122.9
2018-06-05 18:00:00,122.3
2018-06-05 19:00:00,120.8
2018-06-05 20:00:00,119.8
2018-06-05 21:00:00,119.4
2018-06-05 22:00:00,119.2
2018-06-05 23:00:00,119
2018-06-06 00:00:00,119
2018-06-06 01:00:00,118.9
2018-06-06 02:00:00,118.9
2018-06-06 03:00:00,118.9
2018-06-06 04:00:00,118.9
2018-06-06 05:00:00,118.8
2018-06-06 06:00:00,118.8
2018-06-06 07:00:00,118.7
2018-06-06 08:00:00,118.7
2018-06-06 09:00:00,118.6
2018-06-06 10:00:00,118.5
2018-06-06 11:00:00,118.5
2018-06-06 12:00:00,118.3
2018-06-06 13:00:00,118.2
2018-06-06 14:00:00,118.1
2018-06-06 15:00:00,118
2018-06-06 16:00:00,117.9
2018-06-06 17:00:00,117.9
2018-06-06 18:00:00,117.9
2018-06-06 19:00:00,117.8
2018-06-06 20:00:00,117.8
2018-06-06 21:00:00,117.9
2018-06-06 22:00:00,117.9
2018-06-06 23:00:00,118
2018-06-06 00:00:00,118.1
2018-06-06 01:00:00,118.1
2018-06-06 02:00:00,118.2
2018-06-06 03:00:00,118.3
2018-06-06 04:00:00,118.4
2018-06-06 05:00:00,118.4
2018-06-06 06:00:00,118.4
2018-06-06 07:00:00,118.5
2018-06-06 08:00:00,118.5
2018-06-06 09:00:00,118.4
2018-06-06 10:00:00,118.4
2018-06-06 11:00:00,118.4
2018-06-06 12:00:00,118.3
2018-06-06 13:00:00,118.2
2018-06-06 14:00:00,118.2
2018-06-06 15:00:00,118.2
2018-06-06 15:15:00,118
